ID,Latitude,Longitude,Distance,State,ZIP,Latitude_1,Longitude_2,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State_3,County,Zip.1,Country,Source
395896,40.305178,-78.333101,,PA,16662,40.305178,-78.333101,1,rooftop,437,Givler Dr,,,Martinsburg,PA,Blair County,16662,US,Blair
395898,39.785764,-76.992154,,PA,17331,39.785764,-76.992154,1,rooftop,425,Westminster Ave,,,Hanover,PA,York County,17331,US,York
395899,41.076753,-76.408532,,PA,17859,41.076753,-76.408532,1,range_interpolation,200,Berwick Rd,,,Orangeville,PA,Columbia County,17859,US,TIGER/LineÂ® dataset from the US Census Bureau
395901,41.637681,-79.681697,,PA,16354,41.637681,-79.681697,0.9,rooftop,81,E Dillon Dr,,,Titusville,PA,Crawford County,16354,US,Crawford
395902,39.983707,-76.778608,,PA,17404,39.983707,-76.778608,0.9,rooftop,1700,Normandie Dr,,,Shiloh,PA,York County,17408,US,York
395903,40.63842,-80.060455,,PA,15090,40.63842,-80.060455,1,rooftop,194,Swinderman Rd,,,Wexford,PA,Allegheny County,15090,US,Allegheny
395904,40.238728,-75.581107,,PA,19464,40.238728,-75.581107,1,rooftop,225,Evergreen Rd,,,Pottstown,PA,Montgomery County,19464,US,Montgomery
395905,41.262402,-75.876365,,PA,18704,41.262402,-75.876365,1,range_interpolation,702,3rd Ave,,,Kingston,PA,Luzerne County,18704,US,TIGER/LineÂ® dataset from the US Census Bureau
395906,39.760359,-79.44843,,PA,15459,39.760359,-79.44843,1,range_interpolation,5253,National Pike,,,Markleysburg,PA,Fayette County,15459,US,TIGER/LineÂ® dataset from the US Census Bureau
395907,42.059572,-80.103498,,PA,16509,42.059572,-80.103498,1,range_interpolation,2301,Edinboro Rd,,,Erie,PA,Erie County,16509,US,TIGER/LineÂ® dataset from the US Census Bureau
395908,41.965008,-78.620255,,PA,16701,41.965008,-78.620255,1,rooftop,100,Saint Francis Dr,,,Bradford,PA,McKean County,16701,US,Mckean
395909,41.511114,-76.624782,,PA,18616,41.511114,-76.624782,1,rooftop,5865,State Rte 154,,,Forksville,PA,Sullivan County,18616,US,Sullivan
395912,40.138609,-75.31577,,PA,19401,40.138609,-75.31577,1,range_interpolation,2751,Dekalb Pike,,,Norristown,PA,Montgomery County,19401,US,TIGER/LineÂ® dataset from the US Census Bureau
395913,40.148043,-75.060515,,PA,19006,40.148043,-75.060515,1,rooftop,3430,Huntingdon Pike,,,Huntingdon Valley,PA,Montgomery County,19006,US,Montgomery
395915,40.368733,-77.025912,,PA,17020,40.368733,-77.025912,1,rooftop,25,Cove Rd,,,Duncannon,PA,Perry County,17020,US,Perry
395916,40.644068,-75.370012,,PA,18017,40.644068,-75.370012,1,range_interpolation,2335,Madison Ave,,,Bethlehem,PA,Northampton County,18017,US,TIGER/LineÂ® dataset from the US Census Bureau
395917,39.889244,-75.511376,,PA,19342,39.889244,-75.511376,1,range_interpolation,549,Baltimore Pike,,,Glen Mills,PA,Delaware County,19342,US,TIGER/LineÂ® dataset from the US Census Bureau
395918,39.936264,-77.659694,,PA,17201,39.936264,-77.659694,1,rooftop,55,S 2nd St,,,Chambersburg,PA,Franklin County,17201,US,Franklin
395922,40.166454,-75.221301,,PA,19002,40.166454,-75.221301,1,rooftop,250,N Bethlehem Pike,,,Ambler,PA,Montgomery County,19002,US,Montgomery
395923,40.191457,-77.191252,,PA,17013,40.191457,-77.191252,1,rooftop,770,S Hanover St,,,Carlisle,PA,Cumberland County,17013,US,Cumberland
395925,40.351358,-79.849832,,PA,15132,40.351358,-79.849832,1,rooftop,1500,5th Ave,,,Mc Keesport,PA,Allegheny County,15132,US,Allegheny
395926,40.608343,-75.468426,,PA,18102,40.608343,-75.468426,1,rooftop,421,Chew St,,,Allentown,PA,Lehigh County,18102,US,City of Allentown
395927,40.380183,-76.300902,,PA,17067,40.380183,-76.300902,1,range_interpolation,450,E Lincoln Ave,,,Myerstown,PA,Lebanon County,17067,US,TIGER/LineÂ® dataset from the US Census Bureau
395929,40.826476,-76.201887,,PA,17976,40.826476,-76.201887,1,range_interpolation,200,Pennsylvania Ave,,,Shenandoah,PA,Schuylkill County,17976,US,TIGER/LineÂ® dataset from the US Census Bureau
395936,41.583364,-75.399765,,PA,18472,41.583364,-75.399765,1,rooftop,37,Woodlands Dr,,,Waymart,PA,Wayne County,18472,US,Wayne
395938,40.298912,-75.842495,,PA,19606,40.298912,-75.842495,1,rooftop,5501,Perkiomen Ave,,,Reading,PA,Berks County,19606,US,Berks
395939,40.545655,-75.572754,,PA,18062,40.545655,-75.572754,1,rooftop,1718,Spring Creek Rd,,,Macungie,PA,Lehigh County,18062,US,Lehigh
395941,40.345279,-75.969176,,PA,19610,40.345279,-75.969176,0.6,street_center,,Papermill Rd,,,Reading,PA,Berks County,19610,US,TIGER/LineÂ® dataset from the US Census Bureau
395944,39.953597,-77.648273,,PA,17201,39.953597,-77.648273,1,rooftop,1425,Philadelphia Ave,,,Chambersburg,PA,Franklin County,17201,US,Franklin
395948,40.32391,-79.930385,,PA,15025,40.32391,-79.930385,1,rooftop,540,Coal Valley Rd,,,Clairton,PA,Allegheny County,15025,US,Allegheny
395950,39.972816,-75.212586,,PA,19104,39.972816,-75.212586,1,rooftop,4400,W Girard Ave,,,Philadelphia,PA,Philadelphia County,19104,US,Philadelphia
395951,40.604808,-75.496154,,PA,18105,40.604808,-75.496154,0.8,street_center,,N 17th St,,,Allentown,PA,Lehigh County,18104,US,TIGER/LineÂ® dataset from the US Census Bureau
395952,39.842535,-75.511743,,PA,19061,39.842535,-75.511743,0.8,range_interpolation,1194,Naamans Creek Rd,,,Garnet Valley,PA,Delaware County,19060,US,TIGER/LineÂ® dataset from the US Census Bureau
395953,41.037043,-76.401316,,PA,17815,41.037043,-76.401316,1,range_interpolation,3298,Ridge Rd,,,Bloomsburg,PA,Columbia County,17815,US,TIGER/LineÂ® dataset from the US Census Bureau
395956,39.997419,-76.283415,,PA,17602,39.997419,-76.283415,1,rooftop,675,Willow Valley Sq,,,Lancaster,PA,Lancaster County,17602,US,Lancaster
395959,41.335291,-79.783172,,PA,16323,41.335291,-79.783172,0.33,place,,,,,Franklin,PA,Venango County,16323,US,TIGER/LineÂ® dataset from the US Census Bureau
395961,40.050025,-75.091234,,PA,19111,40.050025,-75.091234,1,range_interpolation,700,Gilham St,,,Philadelphia,PA,Philadelphia County,19111,US,TIGER/LineÂ® dataset from the US Census Bureau
395964,40.060578,-77.493134,,PA,17257,40.060578,-77.493134,1,rooftop,121,Walnut Bottom Rd,,,Shippensburg,PA,Cumberland County,17257,US,Cumberland
395966,41.361243,-79.700482,,PA,16346,41.361243,-79.700482,1,rooftop,100,Fairfield Dr,,,Seneca,PA,Venango County,16346,US,Venango
395974,39.913668,-75.371626,,PA,19063,39.913668,-75.371626,1,range_interpolation,1048,Baltimore Ave,,,Media,PA,Delaware County,19063,US,TIGER/LineÂ® dataset from the US Census Bureau
395977,39.90037,-79.75714,,PA,15401,39.90037,-79.75714,1,range_interpolation,410,Terrace Dr,,,Uniontown,PA,Fayette County,15401,US,TIGER/LineÂ® dataset from the US Census Bureau
395983,39.993721,-75.222517,,PA,19131,39.993721,-75.222517,1,rooftop,2100,N 49th St,,,Philadelphia,PA,Philadelphia County,19131,US,Philadelphia
395984,41.574658,-75.509276,,PA,18407,41.574658,-75.509276,1,rooftop,45,N Scott St,,,Carbondale,PA,Lackawanna County,18407,US,Lackawanna
395985,40.517137,-78.399788,,PA,16601,40.517137,-78.399788,1,rooftop,1020,Green Ave,,,Altoona,PA,Blair County,16601,US,Blair
395986,40.79223,-79.470082,,PA,16201,40.79223,-79.470082,1,rooftop,120,Kittanning Care Dr,,,Kittanning,PA,Armstrong County,16201,US,Armstrong
395989,39.930127,-75.264482,,PA,19050,39.930127,-75.264482,0.9,range_interpolation,600,S Wycombe Ave,,,Lansdowne,PA,Delaware County,19050,US,TIGER/LineÂ® dataset from the US Census Bureau
395990,41.17097,-80.085175,,PA,16127,41.17097,-80.085175,1,rooftop,631,N Broad Street Ext,,,Grove City,PA,Mercer County,16127,US,Mercer
395996,42.067879,-80.220687,,PA,16505,42.067879,-80.220687,1,rooftop,6351,W Lake Rd,,,Erie,PA,Erie County,16505,US,Erie
395998,39.961521,-76.684296,,PA,17402,39.961521,-76.684296,1,rooftop,998,S Russell St,,,York,PA,York County,17402,US,York
396001,39.988258,-75.257199,,PA,19096,39.988258,-75.257199,1,rooftop,100,Lancaster Ave,,,Wynnewood,PA,Montgomery County,19096,US,Montgomery
396002,40.059876,-75.040673,,PA,19152,40.059876,-75.040673,1,rooftop,2601,Holme Ave,,,Philadelphia,PA,Philadelphia County,19152,US,Philadelphia
396003,40.425426,-79.757164,,PA,15146,40.425426,-79.757164,1,rooftop,885,Macbeth Dr,,,Monroeville,PA,Allegheny County,15146,US,Allegheny
396009,40.129874,-75.330596,,PA,19401,40.129874,-75.330596,1,rooftop,1700,Pine St,,,Norristown,PA,Montgomery County,19401,US,Montgomery
396015,40.5155,-78.012641,,PA,16652,40.5155,-78.012641,1,rooftop,360,Westminster Dr,,,Huntingdon,PA,Huntingdon County,16652,US,Huntingdon
396017,40.159872,-75.093382,,PA,19040,40.159872,-75.093382,1,rooftop,3485,Davisville Rd,,,Hatboro,PA,Montgomery County,19040,US,Montgomery
396021,40.326132,-79.545893,,PA,15601,40.326132,-79.545893,1,range_interpolation,6,Garden Center Dr,,,Greensburg,PA,Westmoreland County,15601,US,TIGER/LineÂ® dataset from the US Census Bureau
396024,40.561116,-75.341217,,PA,18055,40.561116,-75.341217,1,rooftop,1896,Leithsville Rd,,,Hellertown,PA,Northampton County,18055,US,Northampton
396026,40.650906,-80.233227,,PA,15005,40.650906,-80.233227,1,rooftop,1030,State St,,,Baden,PA,Beaver County,15005,US,Beaver
396035,40.113388,-79.566634,,PA,15683,40.113388,-79.566634,1,rooftop,900,Porter Ave,,,Scottdale,PA,Westmoreland County,15683,US,Westmoreland
396048,40.542268,-79.81866,,PA,15024,40.542268,-79.81866,1,rooftop,715,Freeport Rd,,,Cheswick,PA,Allegheny County,15024,US,Allegheny
396049,41.059175,-80.35975,,PA,16105,41.059175,-80.35975,1,rooftop,3349,Wilmington Rd,,,New Castle,PA,Lawrence County,16105,US,Lawrence
396053,40.675746,-75.320549,,PA,18020,40.675746,-75.320549,1,rooftop,4025,Green Pond Rd,,,Bethlehem,PA,Northampton County,18020,US,Northampton
396054,40.216914,-75.103044,,PA,18974,40.216914,-75.103044,1,rooftop,850,Norristown Rd,,,Warminster,PA,Bucks County,18974,US,Bucks
396056,40.398651,-79.601929,,PA,15644,40.398651,-79.601929,1,rooftop,2020,Ader Rd,,,Jeannette,PA,Westmoreland County,15644,US,Westmoreland
396058,41.249096,-80.251596,,PA,16137,41.249096,-80.251596,1,rooftop,745,Greenville Rd,,,Mercer,PA,Mercer County,16137,US,Mercer
396059,40.435067,-79.747312,,PA,15146,40.435067,-79.747312,1,rooftop,4363,Northern Pike,,,Monroeville,PA,Allegheny County,15146,US,Allegheny
396062,40.013171,-75.790597,,PA,19320,40.013171,-75.790597,0.9,range_interpolation,35,Freedom Blvd,,,Coatesville,PA,Chester County,19320,US,TIGER/LineÂ® dataset from the US Census Bureau
396063,40.655044,-76.121993,,PA,17961,40.655044,-76.121993,1,range_interpolation,1000,Seton Dr,,,Orwigsburg,PA,Schuylkill County,17961,US,TIGER/LineÂ® dataset from the US Census Bureau
396064,39.976741,-76.781287,,PA,17404,39.976741,-76.781287,0.9,rooftop,2050,Barley Rd,,,Shiloh,PA,York County,17408,US,York
396065,41.005928,-76.454756,,PA,17815,41.005928,-76.454756,1,range_interpolation,211,E 1st St,,,Bloomsburg,PA,Columbia County,17815,US,TIGER/LineÂ® dataset from the US Census Bureau
396066,40.361617,-79.999878,,PA,15236,40.361617,-79.999878,1,rooftop,505,Weyman Rd,,,Pittsburgh,PA,Allegheny County,15236,US,Allegheny
396067,40.55951,-79.95867,,PA,15101,40.55951,-79.95867,0.33,place,,,,,Allison Park,PA,Allegheny County,15101,US,TIGER/LineÂ® dataset from the US Census Bureau
396069,40.282516,-78.880677,,PA,15904,40.282516,-78.880677,1,rooftop,207,Ottawa St,,,Johnstown,PA,Cambria County,15904,US,Cambria
396070,40.063125,-75.043016,,PA,19152,40.063125,-75.043016,1,range_interpolation,8410,Roosevelt Blvd,,,Philadelphia,PA,Philadelphia County,19152,US,TIGER/LineÂ® dataset from the US Census Bureau
396071,41.233328,-80.491763,,PA,16146,41.233328,-80.491763,1,rooftop,959,E State St,,,Sharon,PA,Mercer County,16146,US,Mercer
396072,42.073229,-80.093265,,PA,16509,42.073229,-80.093265,1,rooftop,5535,Peach St,,,Erie,PA,Erie County,16509,US,Erie
396073,40.256612,-80.142846,,PA,15317,40.256612,-80.142846,1,rooftop,100,Tandem Village Rd,,,Canonsburg,PA,Washington County,15317,US,Washington
396074,41.444941,-75.679299,,PA,18501,41.444941,-75.679299,0.5,street_center,,Smallacombe Dr,,,Scranton,PA,Lackawanna County,18508,US,TIGER/LineÂ® dataset from the US Census Bureau
396075,40.977641,-80.354018,,PA,16101,40.977641,-80.354018,1,rooftop,3410,W Pittsburg Rd,,,New Castle,PA,Lawrence County,16101,US,Lawrence
396076,39.999499,-75.209695,,PA,19131,39.999499,-75.209695,1,range_interpolation,4001,Ford Rd,,,Philadelphia,PA,Philadelphia County,19131,US,TIGER/LineÂ® dataset from the US Census Bureau
396077,40.656784,-75.277137,,PA,18045,40.656784,-75.277137,1,rooftop,4100,Freemansburg Ave,,,Easton,PA,Northampton County,18045,US,Northampton
396078,40.222672,-75.209759,,PA,19454,40.222672,-75.209759,1,rooftop,1425,Horsham Rd,,,North Wales,PA,Montgomery County,19454,US,Montgomery
396079,40.102423,-76.068933,,PA,17557,40.102423,-76.068933,1,rooftop,433,S Kinzer Ave,,,New Holland,PA,Lancaster County,17557,US,Lancaster
396080,41.319096,-74.798581,,PA,18337,41.319096,-74.798581,1,rooftop,404,Harford St E,,,Milford,PA,Pike County,18337,US,Pike
396081,42.067029,-80.184343,,PA,16506,42.067029,-80.184343,1,rooftop,4855,W Ridge Rd,,,Erie,PA,Erie County,16506,US,Erie
396082,39.993562,-75.540886,,PA,19380,39.993562,-75.540886,1,rooftop,1615,E Boot Rd,,,West Chester,PA,Chester County,19380,US,Chester
396083,39.916694,-75.393551,,PA,19063,39.916694,-75.393551,1,range_interpolation,318,S Orange St,,,Media,PA,Delaware County,19063,US,TIGER/LineÂ® dataset from the US Census Bureau
396085,40.160938,-79.924218,,PA,15063,40.160938,-79.924218,1,rooftop,200,Stoops Dr,,,Monongahela,PA,Washington County,15063,US,Washington
396086,40.712513,-76.474537,,PA,17964,40.712513,-76.474537,1,range_interpolation,200,Taylorsville Mountain Rd,,,Pitman,PA,Schuylkill County,17964,US,TIGER/LineÂ® dataset from the US Census Bureau
396088,40.38868,-78.67224,,PA,15946,40.38868,-78.67224,0.33,place,,,,,Portage,PA,Cambria County,15946,US,TIGER/LineÂ® dataset from the US Census Bureau
396089,40.376165,-80.074507,,PA,15243,40.376165,-80.074507,1,rooftop,1300,Bower Hill Rd,,,Pittsburgh,PA,Allegheny County,15243,US,Allegheny
396090,39.82008,-75.880765,,PA,19390,39.82008,-75.880765,1,rooftop,200,Sycamore Dr,,,West Grove,PA,Chester County,19390,US,Chester
396092,40.824076,-77.873303,,PA,16803,40.824076,-77.873303,1,rooftop,260,Lions Hill Rd,,,State College,PA,Centre County,16803,US,Centre
396093,40.6891,-77.111543,,PA,17086,40.6891,-77.111543,1,rooftop,631,Main St,,,Richfield,PA,Juniata County,17086,US,Juniata
396095,41.382692,-75.695988,,PA,18505,41.382692,-75.695988,1,rooftop,2933,McCarthy St,,,Scranton,PA,Lackawanna County,18505,US,Lackawanna
396096,40.621495,-75.361757,,PA,18018,40.621495,-75.361757,1,rooftop,634,E Broad St,,,Bethlehem,PA,Northampton County,18018,US,Northampton
396098,40.437086,-79.961543,,PA,15213,40.437086,-79.961543,1,rooftop,300,Halket St,,,Pittsburgh,PA,Allegheny County,15213,US,Allegheny
396101,40.135384,-75.412515,,PA,19403,40.135384,-75.412515,0.6,rooftop,5000,Shannondell Blvd,,,Norristown,PA,Montgomery County,19403,US,Montgomery
396102,40.325997,-78.92105,,PA,15901,40.325997,-78.92105,1,rooftop,320,Main St,,,Johnstown,PA,Cambria County,15901,US,Cambria
396105,41.12106,-80.332938,,PA,16142,41.12106,-80.332938,0.9,range_interpolation,238,S Market St,,,New Wilmington,PA,Lawrence County,16142,US,TIGER/LineÂ® dataset from the US Census Bureau
396106,40.992247,-80.32778,,PA,16101,40.992247,-80.32778,1,rooftop,725,Paul St,,,New Castle,PA,Lawrence County,16101,US,Lawrence
396107,40.20007,-75.072512,,PA,18974,40.20007,-75.072512,1,range_interpolation,16000,Ann's Choice Way,,,Warminster,PA,Bucks County,18974,US,TIGER/LineÂ® dataset from the US Census Bureau
396108,40.648066,-75.410127,,PA,18017,40.648066,-75.410127,1,rooftop,2855,Schoenersville Rd,,,Bethlehem,PA,Lehigh County,18017,US,Lehigh
396109,41.244504,-75.854505,,PA,18702,41.244504,-75.854505,1,range_interpolation,150,Mundy St,,,Wilkes-Barre,PA,Luzerne County,18702,US,TIGER/LineÂ® dataset from the US Census Bureau
396111,39.761988,-76.964359,,PA,17331,39.761988,-76.964359,1,range_interpolation,2100,Utz Ter,,,Hanover,PA,York County,17331,US,TIGER/LineÂ® dataset from the US Census Bureau
396113,40.095903,-75.245702,,PA,19444,40.095903,-75.245702,1,rooftop,4000,Fox Hound Dr,,,Lafayette Hill,PA,Montgomery County,19444,US,Montgomery
396114,39.857452,-75.815769,,PA,19390,39.857452,-75.815769,1,rooftop,315,E London Grove Rd,,,West Grove,PA,Chester County,19390,US,Chester
396115,40.082632,-75.203352,,PA,19038,40.082632,-75.203352,1,rooftop,8601,Stenton Ave,,,Glenside,PA,Montgomery County,19038,US,Montgomery
396116,40.48767,-80.034462,,PA,15212,40.48767,-80.034462,1,rooftop,1028,Benton Ave,,,Pittsburgh,PA,Allegheny County,15212,US,Allegheny
396117,39.99903,-75.572118,,PA,19380,39.99903,-75.572118,1,range_interpolation,1361,E Boot Rd,,,West Chester,PA,Chester County,19380,US,TIGER/LineÂ® dataset from the US Census Bureau
396119,40.207302,-76.46682,,PA,17545,40.207302,-76.46682,1,rooftop,3026,Mount Hope Home Rd,,,Manheim,PA,Lancaster County,17545,US,Lancaster
396120,40.089713,-75.141221,,PA,19095,40.089713,-75.141221,1,range_interpolation,208,Fernbrook Ave,,,Wyncote,PA,Montgomery County,19095,US,TIGER/LineÂ® dataset from the US Census Bureau
396122,40.213836,-76.999422,,PA,17055,40.213836,-76.999422,1,rooftop,120,S Filbert St,,,Mechanicsburg,PA,Cumberland County,17055,US,Cumberland
396123,39.884369,-75.49695,,PA,19342,39.884369,-75.49695,0.1,street_center,,Meers Ln,,,Glen Mills,PA,Delaware County,19342,US,TIGER/LineÂ® dataset from the US Census Bureau
396124,40.378739,-80.088383,,PA,15243,40.378739,-80.088383,1,rooftop,200,Adams Ave,,,Pittsburgh,PA,Allegheny County,15243,US,Allegheny
396125,40.210247,-75.116668,,PA,18974,40.210247,-75.116668,0.6,street_center,,Shepherd's Way,Ste,100,Warminster,PA,Bucks County,18974,US,TIGER/LineÂ® dataset from the US Census Bureau
396126,40.123946,-75.57449,,PA,19460,40.123946,-75.57449,1,range_interpolation,3000,Balfour Cir,,,Phoenixville,PA,Chester County,19460,US,TIGER/LineÂ® dataset from the US Census Bureau
396128,40.155024,-76.20727,,PA,17501,40.155024,-76.20727,1,rooftop,604,Oak St,,,Akron,PA,Lancaster County,17501,US,Lancaster
396129,40.033111,-75.179871,,PA,19144,40.033111,-75.179871,1,place,,,,,Philadelphia,PA,Philadelphia County,19144,US,TIGER/LineÂ® dataset from the US Census Bureau
396130,40.992018,-75.243286,,PA,18360,40.992018,-75.243286,1,rooftop,370,Whitestone Cor,,,Stroudsburg,PA,Monroe County,18360,US,Monroe
396132,40.304685,-78.948079,,PA,15905,40.304685,-78.948079,1,rooftop,787,Goucher St,,,Johnstown,PA,Cambria County,15905,US,Cambria
396133,40.182917,-77.004599,,PA,17055,40.182917,-77.004599,0.33,place,,,,,Mechanicsburg,PA,Cumberland County,17055,US,TIGER/LineÂ® dataset from the US Census Bureau
396134,40.269648,-76.682295,,PA,17036,40.269648,-76.682295,1,range_interpolation,1135,W Chocolate Ave,Fl,HUMMELSTOWN,Hummelstown,PA,Dauphin County,17036,US,TIGER/LineÂ® dataset from the US Census Bureau
396135,41.444338,-75.673518,,PA,18508,41.444338,-75.673518,1,range_interpolation,475,Morgan Hwy,,,Scranton,PA,Lackawanna County,18508,US,TIGER/LineÂ® dataset from the US Census Bureau
396137,41.959376,-76.519089,,PA,18810,41.959376,-76.519089,1,range_interpolation,200,S Main St,,,Athens,PA,Bradford County,18810,US,TIGER/LineÂ® dataset from the US Census Bureau
396138,40.436474,-79.74701,,PA,15146,40.436474,-79.74701,1,rooftop,4365,Northern Pike,,,Monroeville,PA,Allegheny County,15146,US,Allegheny
396139,40.269037,-80.122523,,PA,15317,40.269037,-80.122523,1,rooftop,240,Cedar Hill Dr,,,Canonsburg,PA,Washington County,15317,US,Washington
396140,40.109916,-76.304187,,PA,17606,40.109916,-76.304187,0.8,rooftop,3001,Lititz Pike,,,Lititz,PA,Lancaster County,17543,US,Lancaster
396141,39.926302,-75.170234,,PA,19145,39.926302,-75.170234,1,rooftop,1930,S Broad St,,,Philadelphia,PA,Philadelphia County,19145,US,Philadelphia
396142,40.34137,-79.983054,,PA,15236,40.34137,-79.983054,1,rooftop,100,Knoedler Rd,,,Pittsburgh,PA,Allegheny County,15236,US,Allegheny
396143,40.01177,-75.184606,,PA,19129,40.01177,-75.184606,1,rooftop,3300,Henry Ave,Fl,PHILA,Philadelphia,PA,Philadelphia County,19129,US,Philadelphia
396144,40.022674,-75.654734,,PA,19341,40.022674,-75.654734,1,rooftop,501,Thomas Jones Way,,,Exton,PA,Chester County,19341,US,Chester
396145,39.958332,-77.632594,,PA,17201,39.958332,-77.632594,1,rooftop,2055,Scotland Ave,,,Chambersburg,PA,Franklin County,17201,US,Franklin
396146,39.95052,-77.568954,,PA,17202,39.95052,-77.568954,1,rooftop,2781,Luther Dr,,,Chambersburg,PA,Franklin County,17202,US,Franklin
39A433,41.412969,-75.663834,,PA,18503,41.412969,-75.663834,1,rooftop,401,Penn Ave,,,Scranton,PA,Lackawanna County,18503,US,Lackawanna
39A434,42.030201,-80.257855,,PA,16512,42.030201,-80.257855,1,place,,,,,Erie,PA,Erie County,16512,US,TIGER/LineÂ® dataset from the US Census Bureau
39A435,40.17677,-75.54769,,PA,19475,40.17677,-75.54769,1,place,,,,,Spring City,PA,Chester County,19475,US,TIGER/LineÂ® dataset from the US Census Bureau
39A436,40.114047,-74.983647,,PA,19154,40.114047,-74.983647,1,rooftop,2701,Southampton Rd,,,Philadelphia,PA,Philadelphia County,19154,US,Philadelphia
39A437,40.432059,-78.364965,,PA,16648,40.432059,-78.364965,1,place,,,,,Hollidaysburg,PA,Blair County,16648,US,TIGER/LineÂ® dataset from the US Census Bureau
39A438,40.478132,-79.897332,,PA,15206,40.478132,-79.897332,1,rooftop,7060,Highland Dr,,,Pittsburgh,PA,Allegheny County,15206,US,Allegheny
405018,18.138029,-65.788499,,PR,792,18.138029,-65.788499,1,place,,,,,Humacao,PR,Humacao Municipio,791,US,TIGER/LineÂ® dataset from the US Census Bureau
405023,17.990567,-66.607542,,PR,717,17.990567,-66.607542,0.33,place,,,,,Ponce,PR,Ponce Municipio,716,US,TIGER/LineÂ® dataset from the US Census Bureau
405025,18.443109,-66.398302,,PR,693,18.443109,-66.398302,1,place,,,,,Vega Baja,PR,Vega Baja Municipio,693,US,TIGER/LineÂ® dataset from the US Census Bureau
405029,18.145486,-67.135323,,PR,660,18.145486,-67.135323,1,place,,,,,Hormigueros,PR,Hormigueros Municipio,660,US,TIGER/LineÂ® dataset from the US Census Bureau
405030,18.409307,-66.038888,,PR,926,18.409307,-66.038888,0.3,place,,,,,Rio Piedras,PR,San Juan Municipio,923,US,TIGER/LineÂ® dataset from the US Census Bureau
405031,18.409307,-66.038888,,PR,928,18.409307,-66.038888,0.9,place,,,,,Rio Piedras,PR,San Juan Municipio,923,US,TIGER/LineÂ® dataset from the US Census Bureau
415002,41.797178,-71.354226,,RI,2914,41.797178,-71.354226,1,rooftop,200,Wampanoag Trl,,,East Providence,RI,Providence County,2914,US,Statewide
415004,41.361994,-71.829389,,RI,2891,41.361994,-71.829389,1,rooftop,79,Beach St,,,Westerly,RI,Washington County,2891,US,Statewide
415007,41.797537,-71.358584,,RI,2915,41.797537,-71.358584,1,rooftop,100,Wampanoag Trl,,,Riverside,RI,Providence County,2915,US,Statewide
415008,41.716854,-71.460942,,RI,2886,41.716854,-71.460942,1,rooftop,1139,Main Ave,,,Warwick,RI,Kent County,2886,US,Statewide
415009,41.701862,-71.478082,,RI,2886,41.701862,-71.478082,1,rooftop,660,Commonwealth Ave,,,Warwick,RI,Kent County,2886,US,Statewide
415010,41.639424,-71.472202,,RI,2818,41.639424,-71.472202,1,rooftop,1,St Elizabeth Way,,,East Greenwich,RI,Kent County,2818,US,Statewide
415012,41.815897,-71.515231,,RI,2919,41.815897,-71.515231,1,rooftop,49,Old Pocasset Rd,,,Johnston,RI,Providence County,2919,US,Statewide
415014,41.727667,-71.263813,,RI,2885,41.727667,-71.263813,1,rooftop,54,Barker Ave,,,Warren,RI,Bristol County,2885,US,Statewide
415015,41.335399,-71.828662,,RI,2891,41.335399,-71.828662,1,rooftop,79,Watch Hill Rd,,,Westerly,RI,Washington County,2891,US,Statewide
415020,41.908142,-71.397749,,RI,2864,41.908142,-71.397749,1,rooftop,100,Chambers St,,,Cumberland,RI,Providence County,2864,US,Statewide
415023,41.72371,-71.459192,,RI,2886,41.72371,-71.459192,1,rooftop,83,Corona St,,,Warwick,RI,Kent County,2886,US,Statewide
415024,41.831778,-71.409804,,RI,2904,41.831778,-71.409804,1,rooftop,66,Benefit St,,,Providence,RI,Providence County,2904,US,Providence
415027,41.864118,-71.382798,,RI,2860,41.864118,-71.382798,1,rooftop,544,Pleasant St,,,Pawtucket,RI,Providence County,2860,US,Statewide
415028,41.73275,-71.402956,,RI,2889,41.73275,-71.402956,1,rooftop,109,W Shore Rd,,,Warwick,RI,Kent County,2889,US,Statewide
415029,41.855359,-71.448959,,RI,2904,41.855359,-71.448959,1,rooftop,100,Smithfield Rd,,,Providence,RI,Providence County,2904,US,Statewide
415031,41.679906,-71.277064,,RI,2809,41.679906,-71.277064,1,rooftop,7,Creek Ln,,,Bristol,RI,Bristol County,2809,US,Statewide
415032,41.780497,-71.480297,,RI,2920,41.780497,-71.480297,1,rooftop,125,Scituate Ave,,,Cranston,RI,Providence County,2920,US,Statewide
415033,41.477083,-71.307232,,RI,2840,41.477083,-71.307232,1,rooftop,398,Bellevue Ave,,,Newport,RI,Newport County,2840,US,Statewide
415034,41.505495,-71.286185,,RI,2842,41.505495,-71.286185,1,rooftop,333,Green End Ave,,,Middletown,RI,Newport County,2842,US,Statewide
415035,41.864358,-71.467998,,RI,2904,41.864358,-71.467998,1,rooftop,610,Smithfield Rd,,,Providence,RI,Providence County,2904,US,Statewide
415038,41.813764,-71.425151,,RI,2907,41.813764,-71.425151,1,rooftop,135,Dodge St,,,Providence,RI,Providence County,2907,US,Statewide
415039,41.876091,-71.474321,,RI,2917,41.876091,-71.474321,1,rooftop,80,Douglas Pike,,,Smithfield,RI,Providence County,2917,US,Statewide
